Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
56204,"CPV Valley, LLC",56940,CPV Valley Energy Center,NY,Orange,STG,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,300,297,302.3,5,2018,NG,DFO,Y,N,,,,,,,Y,,297,302.3,179.13,183.66,1H,1H,Y,Y,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT1,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,61.9,62.6,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,58.9,62.1,57.5,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT10,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,66,61.4,64.9,5,2018,NG,DFO,Y,N,,,,,,,Y,Y,61,64.5,58,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT2,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,57.5,62.5,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,58.5,61.5,57.9,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT3,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,58,62.5,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,59.4,61.8,58,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT4,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,61.1,62.8,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,61.7,61.7,56.5,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT5,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,58.5,62.4,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,58.9,62.1,56.5,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT6,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,59,62.9,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,59.2,62.1,57.7,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT7,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,59.6,62.5,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,60,62.9,58,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT8,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,64,60,63,6,2012,NG,DFO,Y,N,,,,,,,Y,Y,60.6,63.1,58,58,1H,1H,Y,,Y,
56267,Bayonne Energy Center LLC,56964,Bayonne Energy Center,NJ,Hudson,GT9,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,66,61.3,65,5,2018,NG,DFO,Y,N,,,,,,,Y,Y,61.9,65.4,58,58,1H,1H,Y,,Y,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,1,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,181.5,185.2,12,2012,NG,DFO,Y,N,,,,,,,Y,Y,185,195,185,195,6H,6H,Y,,Y,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,2,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,186.2,197.4,12,2012,NG,DFO,Y,N,,,,,,,Y,Y,187,195,187,195,6H,6H,Y,,Y,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,3,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,187.1,193.5,12,2012,NG,DFO,Y,N,,,,,,,Y,Y,183.2,195,183.2,195,6H,6H,Y,,Y,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,4,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,183.1,191.6,12,2012,NG,DFO,Y,N,,,,,,,Y,Y,183,195,183,195,6H,6H,Y,,Y,
772,Archer Daniels Midland Co,57046,Archer Daniels Midland Columbus,NE,Platte,GEN1,OP,Conventional Steam Coal,ST,Industrial CHP,7,71.4,61,61,5,2010,SUB,BIT,Y,Y,SUB,BIT,TDF,AB,WDS,OBS,N,, , , , ,,,,,,
56354,GenConn Middletown LLC,57068,GenConn Middletown LLC,CT,Middlesex,12,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,46.9,49.2,6,2011,KER,NG,Y,N,,,,,,,Y,Y,48.2,49.2,46.9,49.2,1H,1H,Y,Y,,
56354,GenConn Middletown LLC,57068,GenConn Middletown LLC,CT,Middlesex,13,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,46.9,49.2,6,2011,KER,NG,Y,N,,,,,,,Y,Y,48.2,49.2,46.9,49.2,1H,1H,Y,Y,,
56354,GenConn Middletown LLC,57068,GenConn Middletown LLC,CT,Middlesex,14,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,46.9,49.2,6,2011,KER,NG,Y,N,,,,,,,Y,Y,48.2,49.2,46.9,49.2,1H,1H,Y,Y,,
56354,GenConn Middletown LLC,57068,GenConn Middletown LLC,CT,Middlesex,15,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,46.9,49.2,6,2011,KER,NG,Y,N,,,,,,,Y,Y,48.5,49.3,46.9,49.2,1H,1H,Y,Y,,
56352,GenConn Devon LLC,57070,GenConn Devon LLC,CT,New Haven,15,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,49,50,7,2010,KER,NG,Y,N,,,,,,,Y,Y,48.5,49.3,46.9,49.2,1H,1H,Y,,Y,
56352,GenConn Devon LLC,57070,GenConn Devon LLC,CT,New Haven,16,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,49,50,6,2010,KER,NG,Y,N,,,,,,,Y,Y,48.5,49.3,46.9,49.2,1H,1H,Y,,Y,
56352,GenConn Devon LLC,57070,GenConn Devon LLC,CT,New Haven,17,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,49,50,6,2010,KER,NG,Y,N,,,,,,,Y,Y,48.5,49.3,46.9,49.2,1H,1H,Y,,Y,
56352,GenConn Devon LLC,57070,GenConn Devon LLC,CT,New Haven,18,OP,Petroleum Liquids,GT,IPP Non-CHP,2,60.5,49,50,6,2010,KER,NG,Y,N,,,,,,,Y,Y,48.5,49.3,46.9,49.2,1H,1H,Y,,Y,
56413,Koda Energy LLC,57119,Koda Biomass Plant,MN,Scott,2222,OP,Other Waste Biomass,ST,IPP CHP,3,23.4,20.3,20.3,5,2009,AB,WDS,Y,Y,NG,AB,WDS,,,,N,, , , , ,,,,,,
56476,Ameresco,57138,Savannah River Site Biomass Cogen,SC,Aiken,1,OP,Wood/Wood Waste Biomass,ST,IPP CHP,3,20.8,19,17,1,2012,WDS,TDF,Y,Y,WDS,TDF,DFO,,,,N,, , , , ,,,,,,
11217,Los Angeles County Sanitation,57163,Calabasas Gas to Energy Facility,CA,Los Angeles,GEN1,OP,Landfill Gas,GT,Commercial Non-CHP,4,4.6,3.3,3.6,7,2010,LFG,NG,Y,Y,LFG,NG,,,,,N,, , , , ,,,,,,
11217,Los Angeles County Sanitation,57163,Calabasas Gas to Energy Facility,CA,Los Angeles,GEN3,OP,Landfill Gas,GT,Commercial Non-CHP,4,4.6,3.3,3.6,7,2010,LFG,NG,Y,Y,LFG,NG,,,,,N,, , , , ,,,,,,
6909,Gainesville Regional Utilities,57241,Deerhaven Renewable,FL,Alachua,1,OP,Wood/Wood Waste Biomass,ST,Electric Utility,1,116.1,102.5,102.5,12,2013,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,1,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,10,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,11,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,12,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,13,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,14,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,15,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,16,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,17,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,18,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,2,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,3,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,4,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,5,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,6,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,7,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,8,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
60736,"Bio Energy Washington, LLC",57298,Cedar Hills,WA,King,9,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,4,2009,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
56691,Garrison Energy Center LLC,57349,Garrison Energy Center LLC,DE,Kent,CTG1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,235,186,200,6,2015,NG,DFO,Y,N,,,,,,,Y,Y,186,200,181,200,1H,6H,Y,,Y,
56691,Garrison Energy Center LLC,57349,Garrison Energy Center LLC,DE,Kent,STG2,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,126,123,123,6,2015,NG,DFO,Y,N,,,,,,,Y,Y,123,123,99,99,1H,6H,Y,,Y,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,1,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,10,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,11,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,12,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,2,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,3,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,4,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,5,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,6,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,7,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,8,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57356,Henrico,VA,Henrico,9,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2010,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
13630,North Carolina Mun Power Agny #1,57505,Monroe Generating Station,NC,Union,1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,15,12,15,4,2010,NG,DFO,Y,N,,,,,,,Y,Y,12,15,12,15,1H,1H,Y,Y,Y,
13630,North Carolina Mun Power Agny #1,57505,Monroe Generating Station,NC,Union,2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,15,12,15,4,2010,NG,DFO,Y,N,,,,,,,Y,Y,12,15,12,15,1H,1H,Y,Y,Y,
56898,Sunnyvale City of WPCP,57557,Sunnyvale City of WPCP,CA,Santa Clara,S-14,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,0.8,0.8,0.8,11,1997,NG,LFG,Y,Y,LFG,OBG,NG,,,,N,, , , , ,,,,,,
56898,Sunnyvale City of WPCP,57557,Sunnyvale City of WPCP,CA,Santa Clara,S-15,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,0.8,0.8,0.8,11,1997,NG,LFG,Y,Y,LFG,OBG,NG,,,,N,, , , , ,,,,,,
60545,"City of Auburn, New York",57636,Auburn LFG Energy Facility,NY,Cayuga,1,OS,Landfill Gas,IC,IPP Non-CHP,2,1.1,1.1,1.1,1,2010,LFG,NG,Y,Y,NG,LFG,,,,,N,, , , , ,,,,,,
60545,"City of Auburn, New York",57636,Auburn LFG Energy Facility,NY,Cayuga,3,OS,Landfill Gas,IC,IPP Non-CHP,2,1.1,1.1,1.1,1,2010,LFG,NG,Y,Y,NG,LFG,,,,,N,, , , , ,,,,,,
56968,Oregon State University,57653,Oregon State University Energy Center,OR,Benton,CTG,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,5.5,5.2,5.5,6,2010,NG,DFO,Y,N,NG,DFO,,,,,Y,Y,5.4,5.6,5.2,5.5,1H,1H,N,,Y,
56991,Astoria Energy II LLC,57664,Astoria Energy II,NY,Queens,CT3,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,200,156,188,7,2011,NG,DFO,Y,N,,,,,,,Y,Y,156,188,156,188,1H,1H,Y,Y,Y,
56991,Astoria Energy II LLC,57664,Astoria Energy II,NY,Queens,CT4,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,200,156,188,7,2011,NG,DFO,Y,N,,,,,,,Y,Y,156,188,156,188,1H,1H,Y,Y,Y,
57103,US GSA Heating and Transmission,57788,US GSA Heating and Transmission,DC,District of Columbia,TG1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,5.4,4.5,5,7,2004,NG,DFO,Y,N,,,,,,,Y,Y,4.5,5,4.5,5,6H,6H,Y,,Y,
57103,US GSA Heating and Transmission,57788,US GSA Heating and Transmission,DC,District of Columbia,TG2,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,5.4,4.5,5,7,2004,NG,DFO,Y,N,,,,,,,Y,Y,4.5,5,4.5,5,6H,6H,Y,,Y,
57123,Middlebury College Biomass,57804,Middlebury College,VT,Addison,2,OS,Wood/Wood Waste Biomass,ST,Commercial CHP,5,0.6,0.4,0.6,1,1985,WDS,NG,Y,N,,,,,,,Y,Y,0.4,0.6,0.4,0.6,1H,1H,Y,Y,Y,
57123,Middlebury College Biomass,57804,Middlebury College,VT,Addison,3,OP,Wood/Wood Waste Biomass,ST,Commercial CHP,5,0.8,0.3,0.8,1,1999,WDS,NG,Y,N,,,,,,,Y,Y,0.3,0.8,0.3,0.8,1H,1H,Y,Y,Y,
57281,University of Cincinnati,57908,Central Utility Plant Cincinnati,OH,Hamilton,CTG1,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,11.9,12.5,12.5,6,2004,NG,DFO,Y,N,,,,,,,Y,Y,12.5,12.5,12.5,12.5,6H,6H,Y,Y,Y,
57281,University of Cincinnati,57908,Central Utility Plant Cincinnati,OH,Hamilton,CTG2,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,11.9,12.5,12.5,6,2004,NG,DFO,Y,N,,,,,,,Y,Y,12.5,12.5,12.5,12.5,6H,6H,Y,Y,Y,
57281,University of Cincinnati,57908,Central Utility Plant Cincinnati,OH,Hamilton,STG,OP,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,21.5,21.5,21.5,6,2004,NG,DFO,Y,N,,,,,,,Y,Y,21.5,21.5,8,8,6H,6H,Y,Y,Y,
61167,"Genesis Alkali, LLC",57915,Genesis Alkali,WY,Sweetwater,1,OP,Conventional Steam Coal,ST,Industrial CHP,7,3.5,3.5,3.5,6,1953,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
61167,"Genesis Alkali, LLC",57915,Genesis Alkali,WY,Sweetwater,2,OA,Conventional Steam Coal,ST,Industrial CHP,7,3.5,3.5,3.5,6,1953,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
61167,"Genesis Alkali, LLC",57915,Genesis Alkali,WY,Sweetwater,3,OP,Conventional Steam Coal,ST,Industrial CHP,7,4,4,4,6,1964,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
61167,"Genesis Alkali, LLC",57915,Genesis Alkali,WY,Sweetwater,4,OP,Conventional Steam Coal,ST,Industrial CHP,7,10,10,10,6,1972,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
61167,"Genesis Alkali, LLC",57915,Genesis Alkali,WY,Sweetwater,5,OP,Conventional Steam Coal,ST,Industrial CHP,7,10,10,10,6,1975,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
61167,"Genesis Alkali, LLC",57915,Genesis Alkali,WY,Sweetwater,6,OA,Conventional Steam Coal,ST,Industrial CHP,7,10,10,10,6,1975,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,Darlington,2,SB,Natural Gas Steam Turbine,ST,Industrial CHP,7,2.5,2.5,2.5,6,1950,NG,BIT,Y,Y,NG,WDS,,,,,N,, , , , ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,Darlington,3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,10,10,10,2,1947,WDS,NG,Y,Y,NG,WDS,,,,,N,, , , , ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,Darlington,4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,28,28,28,6,1957,WDS,NG,Y,Y,NG,WDS,,,,,N,, , , , ,,,,,,
57281,University of Cincinnati,57929,East Campus Utility Plant,OH,Hamilton,P008,OP,Petroleum Liquids,IC,Commercial Non-CHP,4,1.5,1.5,1.5,7,2006,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
57281,University of Cincinnati,57929,East Campus Utility Plant,OH,Hamilton,STG,OS,Natural Gas Steam Turbine,ST,Commercial Non-CHP,4,1.3,1.2,1.2,11,2010,NG,DFO,Y,N,,,,,,,Y,Y,1,1,1,1,6H,6H,Y,Y,Y,
57332,Roquette America,57953,Roquette America,IA,Lee,ST,OP,Petroleum Coke,ST,Industrial CHP,7,34.4,32,32,2,2007,PC,BIT,Y,Y,PC,BIT,AB,WDS,,,N,, , , , ,,,,,,
57341,Veolia Energy,57966,Southeast Steam Plant,MN,Hennepin,SSP,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,13,2,10,1,1998,NG,SUB,Y,N,,,,,,,Y,Y,2,10,2,10,6H,6H,Y,,Y,
57427,RockTenn-Battle Creek Mill,58052,Battle Creek Mill,MI,Calhoun,1TG,OS,Natural Gas Steam Turbine,ST,Industrial CHP,7,1,1,1,12,2000,NG,NG,Y,N,,,,,,,Y,Y,0.5,0.7,0.5,0.7,6H,6H,Y,,,
57442,"PCA, Filer City Mill",58066,"PCA, Filer City Mill",MI,Manistee,TG2,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,8,8,8,1,1950,NG,PUR,Y,Y,NG,OBG,,,,,N,, , , , ,,,,,,
57442,"PCA, Filer City Mill",58066,"PCA, Filer City Mill",MI,Manistee,TG3,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,11.5,11.5,11.5,1,1950,NG,PUR,Y,Y,NG,OBG,,,,,N,, , , , ,,,,,,
57481,Red River Mill Intl Paper Company,58108,International Paper Red River Mill,LA,Natchitoches,3 T-G,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,78.8,55,62,12,2008,BLQ,WDS,Y,Y,NG,BLQ,,,,,N,, , , , ,,,,,,
57492,Georgia-Pacific Toledo LLC,58109,Georgia-Pacific Toledo Mill,OR,Lincoln,TG2,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,18.8,13.4,13.4,2,2007,BLQ,NG,Y,Y,BLQ,NG,,,,,N,, , , , ,,,,,,
20847,Wisconsin Electric Power Co,58124,Rothschild Biomass Cogen Facility,WI,Marathon,1,OP,Wood/Wood Waste Biomass,ST,Electric Utility,1,57.5,46.6,46.8,11,2013,WDS,NG,Y,Y,NG,,,,,,N,, , , , ,,,,,,
19663,Utah State University,58139,Central Energy Plant USU,UT,Cache,TURBI,OP,Natural Gas Fired Combustion Turbine,GT,Commercial Non-CHP,4,5,4.4,4.6,8,2004,NG,DFO,Y,N,,,,,,,Y,Y,4.4,4.6,4.4,4.6,1H,1H,Y,Y,,
58097,Kent State University,58140,Summit Street Power Plant,OH,Portage,GT-1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,5.7,4.9,5.6,1,2003,NG,DFO,Y,N,,,,,,,Y,Y,4.9,5.5,4.9,5.5,1H,1H,Y,Y,Y,Y
58113,"Texas A&M, Utilities & Energy Services",58151,Central Utility Plant - Texas A&M,TX,Brazos,STG02,OP,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,11,11,11,8,2011,NG,DFO,Y,N,,,,,,,Y,Y,11,11,11,11,6H,6H,Y,Y,Y,
58122,Eastern Maine Medical Center,58153,Eastern Maine Medical Center,ME,Penobscot,COGE,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,3.8,3.8,5,10,2006,NG,DFO,Y,N,,,,,,,Y,Y,3.8,5,3.7,5,1H,1H,Y,Y,Y,
58107,University of Rochester,58157,University of Rochester,NY,Monroe,HP,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,18.2,17,17,10,2005,NG,DFO,Y,N,,,,,,,Y,N,16,17,17,17,1H,6H,Y,Y,Y,
58107,University of Rochester,58157,University of Rochester,NY,Monroe,LP,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,7.2,7.2,7.2,10,2005,NG,DFO,Y,N,,,,,,,Y,N,7,7,7,7,1H,6H,Y,Y,Y,
58130,University of Connecticut,58159,UCONN Cogen Facility,CT,Tolland,CGT1,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,6.9,6.4,6.4,3,2006,NG,DFO,Y,N,,,,,,,Y,Y,6.39,6.39,6.39,6.39,1H,1H,Y,Y,Y,
58130,University of Connecticut,58159,UCONN Cogen Facility,CT,Tolland,CGT2,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,6.9,6.4,6.4,3,2006,NG,DFO,Y,N,,,,,,,Y,Y,6.39,6.39,6.39,6.39,1H,1H,Y,Y,Y,
